"","Kappa","n","cover","width","Saccept","Kaccept"
"9500",10,20,1,0.242872680709678,0.4194,0.3872
"9501",10,20,1,0.207960723585816,0.3728,0.398
"9502",10,20,1,0.273174918417934,0.4566,0.3972
"9503",10,20,1,0.255528860385717,0.4318,0.4046
"9504",10,20,1,0.267786644852278,0.4592,0.4112
"9505",10,20,1,0.26924786766281,0.4514,0.4026
"9506",10,20,1,0.219009242007344,0.3836,0.386
"9507",10,20,0,0.247697090818347,0.4212,0.3892
"9508",10,20,1,0.271054590860621,0.4772,0.413
"9509",10,20,1,0.286171113532766,0.494,0.4044
"9510",10,20,1,0.195863419881803,0.3236,0.3954
"9511",10,20,1,0.259239751160108,0.4396,0.4028
"9512",10,20,0,0.221833663156171,0.3832,0.393
"9513",10,20,1,0.245430176667912,0.4374,0.4032
"9514",10,20,0,0.2627136814163,0.446,0.4144
"9515",10,20,0,0.232111271247438,0.3958,0.3984
"9516",10,20,1,0.214976356254106,0.3818,0.3892
"9517",10,20,1,0.252433091569492,0.4496,0.405
"9518",10,20,0,0.276645826085496,0.46,0.4004
"9519",10,20,1,0.284019961364952,0.5016,0.4028
"9520",10,20,1,0.228991374553574,0.3842,0.3918
"9521",10,20,1,0.220619269661431,0.3674,0.381
"9522",10,20,1,0.248740033402654,0.4354,0.3926
"9523",10,20,1,0.272740649586588,0.4452,0.4094
"9524",10,20,1,0.26669354091948,0.4528,0.3954
"9525",10,20,1,0.254979615900132,0.4318,0.3952
"9526",10,20,1,0.220021839867222,0.3878,0.3894
"9527",10,20,1,0.236910435586759,0.4272,0.3976
"9528",10,20,1,0.235251718922822,0.4162,0.3968
"9529",10,20,1,0.228160327195743,0.3876,0.4044
"9530",10,20,1,0.21879599320249,0.382,0.3936
"9531",10,20,1,0.292789982903414,0.4926,0.4016
"9532",10,20,1,0.254067878947248,0.439,0.3992
"9533",10,20,1,0.217192171243662,0.3682,0.3936
"9534",10,20,1,0.247406042379332,0.412,0.3916
"9535",10,20,0,0.269983342001479,0.4528,0.3982
"9536",10,20,1,0.247979600229423,0.4358,0.3926
"9537",10,20,1,0.234057834724707,0.4034,0.4002
"9538",10,20,1,0.261362644328447,0.4698,0.4052
"9539",10,20,1,0.257242463801766,0.4384,0.3948
"9540",10,20,1,0.272635869613715,0.489,0.3994
"9541",10,20,1,0.243962551078684,0.4268,0.3816
"9542",10,20,1,0.29967568585251,0.499,0.4114
"9543",10,20,1,0.272637073458484,0.4702,0.3916
"9544",10,20,1,0.240309328134197,0.4192,0.3772
"9545",10,20,1,0.26451596465373,0.4474,0.411
"9546",10,20,1,0.214811618826742,0.3782,0.3868
"9547",10,20,0,0.230985716741612,0.398,0.3838
"9548",10,20,1,0.237472029133044,0.402,0.3984
"9549",10,20,1,0.259193319498523,0.4488,0.3998
"9550",10,20,1,0.193683777188724,0.3276,0.3848
"9551",10,20,1,0.228424980736437,0.393,0.4012
"9552",10,20,1,0.236135131126374,0.4034,0.3944
"9553",10,20,1,0.250752772670766,0.4152,0.397
"9554",10,20,1,0.227362264622969,0.3862,0.3888
"9555",10,20,1,0.230476648478214,0.3742,0.3874
"9556",10,20,1,0.219982262428904,0.3864,0.3786
"9557",10,20,1,0.237756238134351,0.4326,0.3922
"9558",10,20,1,0.242569981457794,0.4286,0.3888
"9559",10,20,1,0.223920666912474,0.375,0.3958
"9560",10,20,1,0.214665754969377,0.3728,0.3912
"9561",10,20,1,0.255351015094786,0.4296,0.394
"9562",10,20,1,0.231277299609913,0.404,0.3916
"9563",10,20,1,0.269603677737439,0.478,0.403
"9564",10,20,1,0.212646522135775,0.364,0.397
"9565",10,20,0,0.22122687548751,0.3868,0.3844
"9566",10,20,1,0.229881066723281,0.4034,0.3838
"9567",10,20,1,0.22926359050129,0.3846,0.4102
"9568",10,20,1,0.208058698739305,0.3712,0.3982
"9569",10,20,1,0.245142752129369,0.4262,0.396
"9570",10,20,1,0.274936978124073,0.4586,0.4056
"9571",10,20,1,0.235254533559085,0.3902,0.397
"9572",10,20,1,0.273974343490275,0.4868,0.3892
"9573",10,20,0,0.215112793319909,0.3672,0.404
"9574",10,20,1,0.227708885188375,0.3928,0.393
"9575",10,20,1,0.229149129122044,0.4194,0.3898
"9576",10,20,1,0.233262938657435,0.3986,0.3924
"9577",10,20,1,0.269295219025161,0.4628,0.4118
"9578",10,20,1,0.192902242106802,0.3246,0.382
"9579",10,20,0,0.212935300318273,0.3902,0.3906
"9580",10,20,1,0.246267411922093,0.4374,0.3948
"9581",10,20,1,0.23499127510855,0.3972,0.4066
"9582",10,20,1,0.242697314640075,0.4058,0.4056
"9583",10,20,1,0.220226137653312,0.4002,0.4004
"9584",10,20,1,0.252758302581275,0.4286,0.3862
"9585",10,20,1,0.262121295848705,0.4446,0.398
"9586",10,20,1,0.236743216873633,0.4068,0.403
"9587",10,20,1,0.238601824325336,0.3852,0.4
"9588",10,20,1,0.251649649179936,0.4206,0.3974
"9589",10,20,1,0.25019417907372,0.4236,0.3996
"9590",10,20,1,0.285358826284227,0.4816,0.4038
"9591",10,20,1,0.230684805487651,0.3976,0.398
"9592",10,20,1,0.213034224168296,0.37,0.3916
"9593",10,20,1,0.271101800827304,0.4372,0.3982
"9594",10,20,1,0.254229406160076,0.4434,0.399
"9595",10,20,1,0.247513746313155,0.4002,0.399
"9596",10,20,1,0.289976283512376,0.4836,0.4096
"9597",10,20,1,0.268686468026977,0.441,0.4086
"9598",10,20,1,0.229659675675304,0.3862,0.3878
"9599",10,20,1,0.247019624364178,0.4178,0.4034
"9600",10,20,1,0.218586950648168,0.3954,0.3954
"9601",10,20,0,0.232088348507387,0.4038,0.3928
"9602",10,20,1,0.214618231652715,0.3616,0.3876
"9603",10,20,1,0.259296580658393,0.432,0.3892
"9604",10,20,1,0.240511850643172,0.4108,0.385
"9605",10,20,1,0.271939516338484,0.4552,0.4118
"9606",10,20,1,0.255386072247411,0.4368,0.401
"9607",10,20,1,0.247905923746265,0.4248,0.4032
"9608",10,20,1,0.25699472387255,0.435,0.405
"9609",10,20,1,0.24410140466131,0.414,0.4008
"9610",10,20,1,0.221945968209295,0.3636,0.4008
"9611",10,20,1,0.215437641416141,0.3736,0.387
"9612",10,20,1,0.231487180651256,0.392,0.4074
"9613",10,20,1,0.236507066266376,0.4036,0.3868
"9614",10,20,1,0.255014550509236,0.4596,0.3954
"9615",10,20,1,0.240033553367634,0.4322,0.3998
"9616",10,20,1,0.281123271329252,0.4664,0.4056
"9617",10,20,0,0.20772125776938,0.3732,0.4004
"9618",10,20,1,0.255764251174567,0.4418,0.4038
"9619",10,20,1,0.235893265800882,0.3976,0.393
"9620",10,20,1,0.253239787008406,0.421,0.3974
"9621",10,20,0,0.238792957530067,0.4162,0.4102
"9622",10,20,1,0.239649894279169,0.4282,0.391
"9623",10,20,1,0.201418559967155,0.3424,0.3846
"9624",10,20,0,0.275027433306204,0.458,0.4126
"9625",10,20,1,0.218709996507762,0.3628,0.3918
"9626",10,20,1,0.224501734588832,0.3834,0.3976
"9627",10,20,1,0.226303883070866,0.4002,0.3976
"9628",10,20,1,0.249589654099963,0.4222,0.4056
"9629",10,20,1,0.212193631378414,0.3612,0.3878
"9630",10,20,1,0.205811784187839,0.3538,0.3936
"9631",10,20,1,0.233829199715378,0.4132,0.4024
"9632",10,20,1,0.214733413036538,0.3694,0.3854
"9633",10,20,1,0.283177921848896,0.4684,0.4024
"9634",10,20,1,0.270959009949036,0.4736,0.395
"9635",10,20,1,0.27709236573274,0.4728,0.3914
"9636",10,20,1,0.222361092963895,0.3786,0.397
"9637",10,20,1,0.26337030880217,0.4466,0.3954
"9638",10,20,1,0.271866738940429,0.4552,0.3944
"9639",10,20,1,0.242639893151826,0.405,0.4046
"9640",10,20,1,0.221933841953841,0.3706,0.3954
"9641",10,20,1,0.224367357721462,0.371,0.4034
"9642",10,20,1,0.218428598146035,0.3764,0.3854
"9643",10,20,1,0.278931667933896,0.461,0.4034
"9644",10,20,1,0.192477104185897,0.3476,0.3844
"9645",10,20,1,0.237533416093236,0.3998,0.3948
"9646",10,20,1,0.197926983959639,0.3476,0.3958
"9647",10,20,1,0.267521471101415,0.4454,0.4038
"9648",10,20,1,0.213050228107655,0.3532,0.392
"9649",10,20,1,0.250960320793526,0.4352,0.4046
"9650",10,20,1,0.212967548172626,0.3784,0.391
"9651",10,20,1,0.27339550259981,0.4528,0.3938
"9652",10,20,1,0.248116936696518,0.4312,0.4012
"9653",10,20,1,0.247614932987528,0.4238,0.4052
"9654",10,20,1,0.258651784905822,0.4444,0.3878
"9655",10,20,1,0.250883210618006,0.417,0.393
"9656",10,20,0,0.184060952264185,0.3012,0.3918
"9657",10,20,1,0.274104372232588,0.4562,0.395
"9658",10,20,1,0.250363980524966,0.422,0.3848
"9659",10,20,1,0.23017177341088,0.3894,0.3872
"9660",10,20,0,0.218314576421765,0.3824,0.406
"9661",10,20,0,0.233194484631713,0.4052,0.3872
"9662",10,20,1,0.256926756017277,0.4426,0.3962
"9663",10,20,1,0.287708989613162,0.49,0.3934
"9664",10,20,1,0.227827935228124,0.3916,0.3912
"9665",10,20,1,0.245623861973816,0.4198,0.398
"9666",10,20,1,0.257043074483527,0.4714,0.3974
"9667",10,20,1,0.2721041209665,0.4572,0.402
"9668",10,20,1,0.253235666978845,0.4358,0.3892
"9669",10,20,1,0.214597700902746,0.3552,0.39
"9670",10,20,1,0.231911647983193,0.4134,0.39
"9671",10,20,1,0.232259545212191,0.4092,0.406
"9672",10,20,1,0.222944066015245,0.3758,0.3832
"9673",10,20,1,0.24465062106897,0.4314,0.4034
"9674",10,20,1,0.337684115919206,0.5312,0.423
"9675",10,20,0,0.209558337966665,0.363,0.3806
"9676",10,20,1,0.22799923551608,0.409,0.3866
"9677",10,20,1,0.22780611658969,0.4032,0.3864
"9678",10,20,1,0.254734587223831,0.437,0.3916
"9679",10,20,0,0.236935057594743,0.4042,0.4016
"9680",10,20,1,0.25447832564164,0.4354,0.3822
"9681",10,20,1,0.247468742029849,0.4124,0.3918
"9682",10,20,1,0.235037501872559,0.404,0.409
"9683",10,20,1,0.266949748362598,0.4624,0.4032
"9684",10,20,1,0.238272120773944,0.4178,0.3878
"9685",10,20,0,0.243837305362234,0.4166,0.3984
"9686",10,20,1,0.254950788520222,0.4576,0.3946
"9687",10,20,0,0.261799115933319,0.4556,0.405
"9688",10,20,1,0.255704072450535,0.4608,0.4
"9689",10,20,1,0.275107660210313,0.4692,0.4146
"9690",10,20,0,0.182489206469812,0.2878,0.3906
"9691",10,20,1,0.287001475203483,0.4776,0.3988
"9692",10,20,0,0.278843692381507,0.4652,0.3916
"9693",10,20,1,0.236349600570317,0.416,0.389
"9694",10,20,1,0.235476094997601,0.4084,0.3966
"9695",10,20,1,0.315181400834002,0.502,0.4094
"9696",10,20,1,0.187642981641588,0.3004,0.3864
"9697",10,20,1,0.267170435300633,0.4584,0.403
"9698",10,20,1,0.237399799256942,0.4186,0.3858
"9699",10,20,1,0.220966773108651,0.3768,0.371
"9700",10,20,1,0.208917644622989,0.3558,0.396
"9701",10,20,1,0.252361405203575,0.452,0.3942
"9702",10,20,1,0.241353509933572,0.4096,0.392
"9703",10,20,1,0.23580243708877,0.4228,0.413
"9704",10,20,1,0.234279204949998,0.3878,0.3984
"9705",10,20,1,0.237191306767792,0.422,0.3902
"9706",10,20,1,0.246852674771578,0.4236,0.401
"9707",10,20,0,0.24392349738484,0.4352,0.3942
"9708",10,20,1,0.229151239291566,0.381,0.3854
"9709",10,20,1,0.245465137062042,0.4176,0.3968
"9710",10,20,1,0.264072887810849,0.4632,0.4032
"9711",10,20,1,0.221773645016463,0.3832,0.3876
"9712",10,20,1,0.19962335866036,0.3536,0.3856
"9713",10,20,1,0.199160597736013,0.3392,0.3876
"9714",10,20,1,0.235753506872416,0.417,0.4052
"9715",10,20,1,0.240289234095724,0.4198,0.4048
"9716",10,20,1,0.230801067573365,0.4124,0.3952
"9717",10,20,1,0.224517296968151,0.3722,0.3858
"9718",10,20,1,0.264115691156922,0.4464,0.4106
"9719",10,20,1,0.2210302583311,0.3696,0.3934
"9720",10,20,1,0.216269012274728,0.3638,0.3976
"9721",10,20,0,0.224283374187552,0.4024,0.3892
"9722",10,20,1,0.232898887179744,0.401,0.3864
"9723",10,20,1,0.30678873124884,0.5252,0.4286
"9724",10,20,1,0.236784656608664,0.4014,0.3962
"9725",10,20,1,0.253415075612098,0.4304,0.4
"9726",10,20,0,0.235776288244203,0.3886,0.3844
"9727",10,20,1,0.258830248334228,0.4468,0.4
"9728",10,20,1,0.22461053671021,0.3916,0.4074
"9729",10,20,0,0.241070305745789,0.402,0.3964
"9730",10,20,1,0.225436486490841,0.3936,0.3874
"9731",10,20,1,0.244992068391568,0.4132,0.3984
"9732",10,20,1,0.265410679798724,0.456,0.393
"9733",10,20,1,0.257998760535702,0.4542,0.4068
"9734",10,20,0,0.213418005544712,0.3646,0.3878
"9735",10,20,1,0.254667954069697,0.444,0.402
"9736",10,20,1,0.211972157906667,0.3626,0.3842
"9737",10,20,1,0.300769647525504,0.5058,0.407
"9738",10,20,0,0.211835807037456,0.3728,0.3832
"9739",10,20,0,0.238259386559952,0.4,0.389
"9740",10,20,1,0.220863494866675,0.3842,0.3948
"9741",10,20,1,0.27091639982473,0.4628,0.404
"9742",10,20,1,0.223902690303613,0.3934,0.3916
"9743",10,20,1,0.260606505247026,0.4684,0.3912
"9744",10,20,0,0.238153861986936,0.4076,0.4026
"9745",10,20,1,0.219888432835125,0.359,0.3896
"9746",10,20,1,0.274430760739867,0.4712,0.4172
"9747",10,20,1,0.241092308164788,0.4226,0.4
"9748",10,20,1,0.267978499332546,0.452,0.406
"9749",10,20,1,0.186043604876631,0.303,0.3774
"9750",10,20,1,0.275966554717973,0.486,0.4108
"9751",10,20,1,0.261179647408747,0.457,0.3966
"9752",10,20,1,0.260185539425678,0.4182,0.4026
"9753",10,20,1,0.260440226040214,0.457,0.3996
"9754",10,20,1,0.253079028967051,0.4254,0.384
"9755",10,20,1,0.246226618450163,0.4016,0.3958
"9756",10,20,1,0.257018565391465,0.4328,0.4034
"9757",10,20,1,0.224789595815404,0.3862,0.3968
"9758",10,20,1,0.224148548703705,0.409,0.3968
"9759",10,20,1,0.269145818969693,0.4882,0.4082
"9760",10,20,1,0.261215170003406,0.4526,0.409
"9761",10,20,1,0.247143716835246,0.4538,0.4004
"9762",10,20,1,0.249452532729641,0.4322,0.3802
"9763",10,20,1,0.236231074360436,0.435,0.3956
"9764",10,20,1,0.245912018636068,0.4206,0.378
"9765",10,20,1,0.219707372414356,0.3646,0.4062
"9766",10,20,1,0.212853894426516,0.3656,0.3862
"9767",10,20,1,0.223130926942207,0.4,0.3914
"9768",10,20,1,0.251168119509959,0.4352,0.4072
"9769",10,20,1,0.218601593441544,0.371,0.394
"9770",10,20,1,0.264021337014942,0.4538,0.4054
"9771",10,20,1,0.235269129499337,0.3898,0.4024
"9772",10,20,1,0.256840196421511,0.4526,0.4002
"9773",10,20,1,0.203846727306197,0.331,0.3972
"9774",10,20,1,0.213229198222486,0.3782,0.3886
"9775",10,20,1,0.239501490018959,0.4288,0.3876
"9776",10,20,1,0.300844256004121,0.4984,0.4008
"9777",10,20,1,0.237926196138784,0.4024,0.3844
"9778",10,20,1,0.232350960529578,0.4034,0.3958
"9779",10,20,1,0.206866371171488,0.3536,0.3904
"9780",10,20,1,0.230733303860426,0.4038,0.3988
"9781",10,20,1,0.266272315591748,0.4446,0.3998
"9782",10,20,1,0.23529746917174,0.4088,0.386
"9783",10,20,0,0.220709404117035,0.3778,0.395
"9784",10,20,1,0.256161761392407,0.4444,0.387
"9785",10,20,1,0.288140454913989,0.48,0.3964
"9786",10,20,1,0.224074960120574,0.3876,0.397
"9787",10,20,1,0.231252238699557,0.4054,0.3946
"9788",10,20,1,0.246838658151355,0.4138,0.3826
"9789",10,20,1,0.224973020900068,0.3804,0.3766
"9790",10,20,1,0.268962585447066,0.4624,0.3998
"9791",10,20,1,0.208999725247707,0.3566,0.393
"9792",10,20,1,0.209495057923283,0.351,0.3892
"9793",10,20,1,0.276586429103923,0.463,0.3894
"9794",10,20,1,0.24974935724611,0.4352,0.3942
"9795",10,20,1,0.246475452886925,0.4164,0.3922
"9796",10,20,1,0.219316460685241,0.3786,0.3964
"9797",10,20,1,0.278120637751272,0.4732,0.4054
"9798",10,20,1,0.266428611746516,0.459,0.408
"9799",10,20,1,0.22278479423224,0.389,0.3932
"9800",10,20,1,0.23791169823972,0.4188,0.3996
"9801",10,20,1,0.236449930467113,0.4306,0.3896
"9802",10,20,1,0.247926252723886,0.4346,0.393
"9803",10,20,1,0.231480900156264,0.3984,0.3962
"9804",10,20,1,0.22904040689385,0.3988,0.3934
"9805",10,20,1,0.255914793288977,0.4244,0.3908
"9806",10,20,1,0.295154745532254,0.4968,0.4166
"9807",10,20,0,0.220848197148849,0.3816,0.3998
"9808",10,20,0,0.214847409283675,0.3868,0.3904
"9809",10,20,1,0.25694507547457,0.4418,0.3992
"9810",10,20,1,0.238257820084442,0.4124,0.392
"9811",10,20,1,0.246371971515662,0.4246,0.3984
"9812",10,20,1,0.272350884124766,0.4566,0.3904
"9813",10,20,1,0.249794646191833,0.4156,0.395
"9814",10,20,1,0.254396934258648,0.432,0.3988
"9815",10,20,1,0.284639293625818,0.4852,0.4068
"9816",10,20,1,0.23007192858691,0.3982,0.389
"9817",10,20,1,0.230280904937206,0.3926,0.386
"9818",10,20,1,0.267987049364748,0.4598,0.4044
"9819",10,20,1,0.264098430288801,0.4432,0.4006
"9820",10,20,1,0.226670953814898,0.387,0.3986
"9821",10,20,1,0.229524501930052,0.3996,0.4116
"9822",10,20,1,0.27114948003128,0.4788,0.4042
"9823",10,20,1,0.224285453007504,0.3878,0.3822
"9824",10,20,1,0.264621453792259,0.4332,0.3966
"9825",10,20,0,0.225893945516591,0.3948,0.3944
"9826",10,20,1,0.237829732711952,0.424,0.3984
"9827",10,20,1,0.224463255799667,0.4002,0.394
"9828",10,20,1,0.216173378027536,0.3732,0.381
"9829",10,20,1,0.26649024707926,0.4408,0.3898
"9830",10,20,1,0.292786261638307,0.4774,0.4104
"9831",10,20,1,0.240478746290375,0.3982,0.3878
"9832",10,20,0,0.229010352731029,0.4,0.4018
"9833",10,20,0,0.27693182271942,0.4698,0.4052
"9834",10,20,1,0.215085937806873,0.3836,0.3802
"9835",10,20,1,0.22148666265972,0.3806,0.3786
"9836",10,20,0,0.223571639081673,0.3614,0.3824
"9837",10,20,1,0.256584870814713,0.451,0.3994
"9838",10,20,1,0.265288783376223,0.4552,0.388
"9839",10,20,1,0.253325248415559,0.4432,0.3894
"9840",10,20,1,0.284119851447062,0.4732,0.4124
"9841",10,20,1,0.221193683462808,0.391,0.4054
"9842",10,20,1,0.252648370764123,0.4602,0.4006
"9843",10,20,1,0.228284443001654,0.4084,0.3908
"9844",10,20,1,0.284837346574688,0.4818,0.417
"9845",10,20,1,0.254056900264446,0.4492,0.4094
"9846",10,20,1,0.273105783359755,0.4794,0.398
"9847",10,20,1,0.261386046795016,0.4496,0.399
"9848",10,20,1,0.243561060307533,0.4142,0.4046
"9849",10,20,1,0.253737149094682,0.437,0.4038
"9850",10,20,1,0.248666581504472,0.4266,0.3954
"9851",10,20,1,0.250912112571172,0.467,0.3888
"9852",10,20,1,0.22869334377584,0.4014,0.4044
"9853",10,20,0,0.20025471471114,0.337,0.3914
"9854",10,20,1,0.248828179763001,0.43,0.4086
"9855",10,20,1,0.235742455310691,0.3892,0.3968
"9856",10,20,1,0.262950802814877,0.4558,0.3996
"9857",10,20,1,0.23252702260958,0.4266,0.393
"9858",10,20,1,0.247545407135886,0.4438,0.3998
"9859",10,20,1,0.293057182991572,0.4802,0.4038
"9860",10,20,1,0.210848933743972,0.361,0.385
"9861",10,20,1,0.254843003340823,0.448,0.3996
"9862",10,20,1,0.264667666605731,0.458,0.4048
"9863",10,20,1,0.227092725512441,0.3996,0.3862
"9864",10,20,1,0.247930344968564,0.4262,0.3896
"9865",10,20,1,0.253651480170011,0.4394,0.3906
"9866",10,20,1,0.222728477065649,0.379,0.3782
"9867",10,20,1,0.253290052482614,0.4316,0.4058
"9868",10,20,0,0.214303695354252,0.3612,0.387
"9869",10,20,1,0.253763723169766,0.4224,0.3964
"9870",10,20,1,0.218628914649109,0.378,0.409
"9871",10,20,1,0.24848319183215,0.4202,0.4018
"9872",10,20,1,0.273687151909669,0.4718,0.395
"9873",10,20,1,0.235597489531001,0.3826,0.3852
"9874",10,20,1,0.213937784210945,0.3744,0.3798
"9875",10,20,1,0.233110725076302,0.407,0.3952
"9876",10,20,1,0.23483393135267,0.4214,0.3922
"9877",10,20,1,0.250421233756249,0.4344,0.4064
"9878",10,20,1,0.242251848301044,0.4302,0.3894
"9879",10,20,1,0.229930146018571,0.3932,0.4062
"9880",10,20,1,0.258916143147182,0.4592,0.4014
"9881",10,20,1,0.237377400067847,0.3896,0.3988
"9882",10,20,1,0.238752936030568,0.4246,0.3996
"9883",10,20,1,0.226730079686036,0.38,0.383
"9884",10,20,1,0.210122214967958,0.3586,0.3842
"9885",10,20,1,0.256091189429971,0.4486,0.4008
"9886",10,20,1,0.240479314377936,0.4228,0.4
"9887",10,20,1,0.240837450703465,0.4224,0.3974
"9888",10,20,1,0.274753128821997,0.4556,0.3908
"9889",10,20,1,0.237096210454084,0.4072,0.3968
"9890",10,20,1,0.2617902077132,0.4346,0.402
"9891",10,20,1,0.190019210840474,0.3284,0.3888
"9892",10,20,1,0.266192098208893,0.4554,0.4008
"9893",10,20,1,0.247318429905798,0.4154,0.3964
"9894",10,20,1,0.264939046014458,0.4686,0.4106
"9895",10,20,1,0.232931535366919,0.4182,0.3962
"9896",10,20,1,0.197663474795584,0.3264,0.3886
"9897",10,20,1,0.286461959936644,0.483,0.4106
"9898",10,20,1,0.224488118779573,0.4062,0.3858
"9899",10,20,1,0.254323231558612,0.44,0.4034
"9900",10,20,1,0.214561305128813,0.3568,0.381
"9901",10,20,1,0.264484288097432,0.4432,0.3974
"9902",10,20,1,0.246545475837718,0.425,0.3964
"9903",10,20,1,0.274461641098028,0.4694,0.3916
"9904",10,20,1,0.259104749847992,0.4616,0.4062
"9905",10,20,1,0.302617638800317,0.4918,0.4068
"9906",10,20,1,0.247724420925969,0.4218,0.3952
"9907",10,20,1,0.244981162141977,0.4338,0.403
"9908",10,20,1,0.217043240112623,0.3938,0.4
"9909",10,20,1,0.229147798389371,0.3984,0.3992
"9910",10,20,1,0.268361418569582,0.4596,0.4064
"9911",10,20,1,0.213045184221517,0.372,0.3872
"9912",10,20,1,0.276046740407045,0.486,0.3992
"9913",10,20,1,0.235318121696424,0.4022,0.39
"9914",10,20,1,0.248208908166032,0.4302,0.4022
"9915",10,20,1,0.265972808672416,0.4678,0.4048
"9916",10,20,1,0.20430278108803,0.3624,0.3944
"9917",10,20,0,0.221952021965181,0.3792,0.4
"9918",10,20,1,0.256968007732569,0.4402,0.3922
"9919",10,20,1,0.243750145048023,0.4202,0.3932
"9920",10,20,1,0.258180639637618,0.4204,0.3828
"9921",10,20,1,0.240601944162134,0.4354,0.407
"9922",10,20,1,0.287365445831004,0.4852,0.4124
"9923",10,20,1,0.274858417480348,0.464,0.4092
"9924",10,20,1,0.207508360554574,0.3512,0.3816
"9925",10,20,1,0.275860331022263,0.4738,0.4056
"9926",10,20,0,0.258502004404692,0.4482,0.3932
"9927",10,20,1,0.251529864497659,0.441,0.3964
"9928",10,20,1,0.240311817823665,0.4082,0.4036
"9929",10,20,0,0.241953566875978,0.408,0.3994
"9930",10,20,0,0.251804930454897,0.4432,0.3882
"9931",10,20,1,0.261650989508443,0.4512,0.3898
"9932",10,20,1,0.242268739608679,0.4134,0.3926
"9933",10,20,1,0.261431289713299,0.4648,0.3928
"9934",10,20,1,0.279020705885338,0.4734,0.4102
"9935",10,20,1,0.236832906347417,0.41,0.387
"9936",10,20,1,0.217389709953687,0.3874,0.397
"9937",10,20,1,0.240138727865893,0.4158,0.3906
"9938",10,20,1,0.214334467626096,0.3618,0.3966
"9939",10,20,1,0.20437746710885,0.3562,0.3932
"9940",10,20,1,0.240592579020555,0.4058,0.3972
"9941",10,20,1,0.26101375328566,0.4414,0.3866
"9942",10,20,1,0.283016462336551,0.4686,0.4028
"9943",10,20,1,0.209422136203713,0.3642,0.405
"9944",10,20,1,0.227980386995976,0.3876,0.3926
"9945",10,20,1,0.235885141151751,0.399,0.4042
"9946",10,20,0,0.190635946236144,0.3186,0.3886
"9947",10,20,1,0.281441766108943,0.4954,0.4066
"9948",10,20,1,0.212108218368648,0.3726,0.389
"9949",10,20,1,0.253826023244322,0.4366,0.4026
"9950",10,20,1,0.284916940070983,0.494,0.4066
"9951",10,20,1,0.269984256117557,0.4522,0.4038
"9952",10,20,1,0.239758754583903,0.4218,0.3876
"9953",10,20,1,0.243232945423882,0.4234,0.4
"9954",10,20,1,0.254608477456399,0.438,0.4072
"9955",10,20,1,0.238755566658253,0.4022,0.3786
"9956",10,20,1,0.293537054949163,0.512,0.4124
"9957",10,20,1,0.20918871243118,0.3544,0.3964
"9958",10,20,1,0.240902214806508,0.4148,0.385
"9959",10,20,1,0.200877802227254,0.3356,0.3994
"9960",10,20,1,0.257948270743581,0.4458,0.396
"9961",10,20,1,0.211531205568915,0.3652,0.3976
"9962",10,20,1,0.264002502479447,0.4624,0.3932
"9963",10,20,1,0.23443005739816,0.3958,0.3884
"9964",10,20,1,0.208833782099428,0.355,0.3926
"9965",10,20,1,0.202627448574233,0.3618,0.4022
"9966",10,20,1,0.247773229091421,0.4188,0.396
"9967",10,20,1,0.227727919996457,0.3866,0.383
"9968",10,20,1,0.299989409096108,0.4972,0.3968
"9969",10,20,1,0.237590724916986,0.4136,0.3868
"9970",10,20,1,0.22863670472472,0.392,0.3844
"9971",10,20,1,0.242647311258161,0.4214,0.3858
"9972",10,20,1,0.26724424096044,0.4512,0.4076
"9973",10,20,1,0.217584521836349,0.3786,0.3876
"9974",10,20,0,0.252302266960739,0.428,0.4038
"9975",10,20,1,0.272218207613679,0.4732,0.409
"9976",10,20,1,0.24199149160388,0.4134,0.4024
"9977",10,20,0,0.211280473941938,0.353,0.394
"9978",10,20,1,0.247681666400519,0.4106,0.3968
"9979",10,20,1,0.22780981006182,0.4154,0.4028
"9980",10,20,1,0.23597831944582,0.4234,0.3872
"9981",10,20,0,0.221969955800153,0.3928,0.398
"9982",10,20,1,0.20417321935271,0.3342,0.3862
"9983",10,20,1,0.231073262500453,0.4046,0.3914
"9984",10,20,1,0.263913262778477,0.4482,0.3898
"9985",10,20,1,0.232834762647209,0.4022,0.4016
"9986",10,20,1,0.232539934891997,0.4136,0.408
"9987",10,20,1,0.257086653692755,0.4332,0.3882
"9988",10,20,0,0.192099740984066,0.324,0.385
"9989",10,20,1,0.23405326189531,0.4086,0.3976
"9990",10,20,1,0.25336082422461,0.4526,0.4004
"9991",10,20,1,0.28133919081718,0.4688,0.3954
"9992",10,20,1,0.252446681119722,0.428,0.4018
"9993",10,20,1,0.251685500188975,0.438,0.403
"9994",10,20,1,0.235221765821796,0.4094,0.3872
"9995",10,20,1,0.192727762319151,0.3206,0.3944
"9996",10,20,1,0.216161237314265,0.3808,0.3892
"9997",10,20,1,0.2870517773248,0.4852,0.4054
"9998",10,20,1,0.226796484721907,0.3928,0.3978
"9999",10,20,1,0.259306060895455,0.4456,0.3962
"10000",10,20,1,0.291780013501746,0.5086,0.4136
"10001",10,50,1,0.151869526397518,0.4222,0.3946
"10002",10,50,1,0.161390531401969,0.4216,0.3898
"10003",10,50,1,0.146429569636454,0.4158,0.3912
"10004",10,50,1,0.166986888814759,0.4468,0.4012
"10005",10,50,1,0.153745483943009,0.4472,0.386
